filename,width,height,class,xmin,ymin,xmax,ymax
24-s-l300_jpg.rf.d75d02685bd505e639cf693a0cae6224.jpg,208,300,License_Plate,3,191,203,298
24-s-l300_jpg.rf.d75d02685bd505e639cf693a0cae6224.jpg,208,300,License_Plate,10,2,203,97
080616-cc-12-litte-known-facts-about-license-plates-3_jpg.rf.99dedd6c3e8bf296dd11e5972bad234d.jpg,1000,697,License_Plate,62,113,926,537
18-cdmx2020_jpg.rf.0621f86783ef0cb8a383021a840c1b18.jpg,250,125,License_Plate,6,7,244,119
00cac7ea145fc734_jpg.rf.f2610c0517b445ff8181a6fdfbc5927f.jpg,1024,768,License_Plate,291,474,337,488
00cac7ea145fc734_jpg.rf.f2610c0517b445ff8181a6fdfbc5927f.jpg,1024,768,License_Plate,573,452,615,463
00cac7ea145fc734_jpg.rf.f2610c0517b445ff8181a6fdfbc5927f.jpg,1024,768,License_Plate,993,466,1023,477
00d1a3fa14b9c5e1_jpg.rf.a280fbc00dbf35c83fbe2dfa957b9294.jpg,1024,680,License_Plate,0,328,61,359
00d1a3fa14b9c5e1_jpg.rf.a280fbc00dbf35c83fbe2dfa957b9294.jpg,1024,680,License_Plate,191,461,281,530
85-gro2012err_jpg.rf.09adf8f6716caca18be91069c4c9808e.jpg,250,125,License_Plate,7,5,245,121
39-ec98_jpg.rf.3179bc37226b76def3cc2eeba21bdaf2.jpg,250,125,License_Plate,4,3,248,121
7-s-l300_jpg.rf.d832f736865c8e4a69d97a0167cd399f.jpg,291,300,License_Plate,3,146,289,291
7-s-l300_jpg.rf.d832f736865c8e4a69d97a0167cd399f.jpg,291,300,License_Plate,1,6,283,142
00d366b6a4bf4e15_jpg.rf.99ca284da00011f82e8e512b31dfafb2.jpg,892,1024,License_Plate,704,768,791,821
43-placa-mexicana-del-estado-de-guerrero-1994-vv4-D_NQ_NP_3941-MLM4882174000_082013-F_jpg.rf.667124e74177842de45763379ddef8d3.jpg,1200,900,License_Plate,43,174,1184,770
50706323978_e21effc0bf_b_jpeg_jpg.rf.8c6bc676b6e21c3ba732bbc1ee2b6af6.jpg,1000,583,License_Plate,71,92,933,530
16-s-l400_jpg.rf.c0daf8513832a5aaa3eb3cc6999f77bf.jpg,400,300,License_Plate,10,62,394,266
014a5b40062b2f18_jpg.rf.96a0811db35daef79abc17fd0511c731.jpg,962,1024,License_Plate,597,664,721,723
83-Acapulco-2BGuerrero-2BPlaca-2BUso-2BOficial-2BH-2BAyuntamiento-2BConstitucional-2B2002-2BAU99999_jpg.rf.759d22840e6d378263c5a31b5c812da4.jpg,600,303,License_Plate,12,9,588,294
94-1200px-2000_Victoria_registration_plate_YVO_454_The_Place_to_Be_jpg.rf.921dbf3e3cd24e3578b62887ad8aeb58.jpg,1200,450,License_Plate,16,15,1177,413
53-GRO-GZA9999-GZU2759_jpg.rf.9fe61a3387f97df1c982a41ff93efc1d.jpg,376,189,License_Plate,5,5,370,182
CarLongPlate410_jpg.rf.7ef1de072c6702c17e48f38334f7c961.jpg,472,303,License_Plate,144,128,258,158
01ebd4f1b7f87a41_jpg.rf.e1050c5bf5b17239b7174f3b5658a2fb.jpg,1024,683,License_Plate,103,147,827,558
56-s-l400_jpg.rf.6b136f810c42ec2bdc150f5964205547.jpg,400,243,License_Plate,9,34,394,229
xemay1443_jpg.rf.8f5efedf1ec4ce8b98bb4ec5e9abdf4f.jpg,472,303,License_Plate,199,1,288,73
43-s-l640_jpg.rf.e242dd47bd8a7a527939854c008b7f59.jpg,640,480,License_Plate,23,93,623,408
AWS167_jpg.rf.6bd51c2c78abe17a5da30d2adc84a039.jpg,416,416,License_Plate,104,196,303,251
031dae4a52cf8aa1_jpg.rf.64876fdb2e812a59f88b3d52dc44d826.jpg,1024,768,License_Plate,74,35,980,662
3-cdmx2016a_jpg.rf.aa1039d74848c5b648bc20c6ef937886.jpg,250,125,License_Plate,4,5,245,121
cropquandoi108_jpg.rf.9590a24bfc2737991982f45372371f4c.jpg,660,441,License_Plate,516,304,565,323
cropquandoi108_jpg.rf.9590a24bfc2737991982f45372371f4c.jpg,660,441,License_Plate,32,332,48,341
CarLongPlate154_jpg.rf.907a08028124e561fa13852fa8bc9417.jpg,472,303,License_Plate,145,191,277,223
xemay142_jpg.rf.8bdcbf6f896db6e7658951edd8c654c0.jpg,472,303,License_Plate,216,55,306,126
CarLongPlateGen2448_jpg.rf.c4b213722967c6997b9066809a3c9be4.jpg,472,303,License_Plate,245,195,362,262
xemay1405_jpg.rf.7d1f6fd3baf6fcb5a3d8e8ffda4f6a74.jpg,472,303,License_Plate,253,125,346,211
CarLongPlate156_jpg.rf.2e7cdbfe08c3e8040ba18e2a828ce31c.jpg,472,303,License_Plate,290,236,375,258
6-gro2017-1600x800_jpg.rf.a51c83a6bfb1e2e278ac79ece1fb4830.jpg,1600,800,License_Plate,15,24,1561,774
xemay863_jpg.rf.3c2e24b29cfb493ef4c373bdc9d19deb.jpg,472,303,License_Plate,196,110,273,173
5752FXX_jpg.rf.e099de05d83e3840edb0d4bf4ba7068a.jpg,416,416,License_Plate,22,296,86,360
xemay1420_jpg.rf.a385ca516ad075a341804a17e7b0e36b.jpg,472,303,License_Plate,178,92,275,174
xemay1392_jpg.rf.676ba7fd60c2dda8dd79c3709bfcfec6.jpg,472,303,License_Plate,190,82,285,169
00d90448dcea9140_jpg.rf.d82d79bf5c87a65883cc6bbae37252cd.jpg,1024,575,License_Plate,415,330,526,358
cdb1e8621d1c624e_jpg.rf.21de6b8492fe66a851d71db5745bd81a.jpg,416,416,License_Plate,262,254,364,297
xemay1417_jpg.rf.bf634ade9649e551ac597ad510dd4332.jpg,472,303,License_Plate,265,97,371,194
07-0201-cv_-carshow-kjs__17964331_jpg.rf.221b1abd85ef5d8c5fc0dea94ae26e54.jpg,3400,2436,License_Plate,262,1340,1756,2120
CarLongPlate141_jpg.rf.c81978b9a4166f7289848dbf52c4bca7.jpg,472,303,License_Plate,296,237,375,267
CarLongPlate159_jpg.rf.8e4005a7dfa1265b6d50063eaa0a11de.jpg,472,303,License_Plate,136,141,251,176
brightnessquandoi89_jpg.rf.afb77c3d36e1c598dd5b1c98dc30565f.jpg,540,405,License_Plate,122,302,202,336
46-s-l400_jpg.rf.d1d2ed3794c60ece92ec67d7824201a6.jpg,400,300,License_Plate,11,58,387,243
xemay860_jpg.rf.6fbdb33a4ed86faf59c56b653ae28256.jpg,472,303,License_Plate,206,77,298,159
46-placas_jpeg_jpg.rf.112b222e17b0eb3b46eeabad263c490a.jpg,1040,585,License_Plate,17,26,963,535
xemay890_jpg.rf.bad823dfc581a170cbb7574b809df66d.jpg,472,303,License_Plate,227,189,333,272
cropngoaigiao0_jpg.rf.7eb1dcac5783c2b0b32707ea518e0c75.jpg,512,288,License_Plate,160,173,305,203
73-s-l400_jpg.rf.b11a119f245fcde419d7205043713f6f.jpg,400,247,License_Plate,17,16,388,232
97-800px-MONTANA_2004_LICENSE_PLATE_-2-A50962_-_Flickr_-_woody1778a_jpg.rf.0924527ab7e8caa56035d2624930bad8.jpg,800,411,License_Plate,20,10,781,400
CarLongPlate158_jpg.rf.ed4e0960c77efe46912b8da56eef8351.jpg,472,303,License_Plate,116,104,229,147
xemay1391_jpg.rf.6a1e3f2b2b899e27ac37770a95084217.jpg,472,303,License_Plate,173,127,261,200
All-2050-20U-S-20license-20plates_-20ranked-20from-20best_yythkg-20-1-_jpg.rf.94a06d196d1ca4c51eddba108f28d474.jpg,1062,597,License_Plate,455,214,603,294
AHYEW_jpg.rf.5a4cf1e5ff5609ce6980172b57ae9724.jpg,416,416,License_Plate,164,291,228,318
CarLongPlate148_jpg.rf.cd2037739ebf6b61abedd7f742833452.jpg,472,303,License_Plate,300,254,383,280
00ff10580fd2c0a3_jpg.rf.06aa5687b7a864dbe268b3bedd884886.jpg,1024,685,License_Plate,490,452,633,519
CarLongPlateGen2426_jpg.rf.efb324c858687fbc72fe3bb036d405b6.jpg,472,303,License_Plate,221,210,320,239
xemay1412_jpg.rf.3d970e996a1b114abda64bdc908976c1.jpg,472,303,License_Plate,175,79,271,166
1200px-China_Fujian_Sanming_license_plate_jpg.rf.6b9d24e6922ffbdca09c63be50bfb15f.jpg,1200,397,License_Plate,7,17,1186,375
Cars5_png_jpg.rf.5300de43c83b23c8337fa176bf22b397.jpg,400,295,License_Plate,379,153,388,157
Cars5_png_jpg.rf.5300de43c83b23c8337fa176bf22b397.jpg,400,295,License_Plate,225,219,240,236
00f220d92e7681e7_jpg.rf.eea42a108b133cf97c02fd49733bd118.jpg,1024,741,License_Plate,417,496,566,534
00f220d92e7681e7_jpg.rf.eea42a108b133cf97c02fd49733bd118.jpg,1024,741,License_Plate,550,295,581,313
xemay1400_jpg.rf.a9fe2efcca7ed7bf4efcd6cc0ade7d24.jpg,472,303,License_Plate,210,45,305,122
552VRC_jpg.rf.15c2b75c6022a4246ec34e4dff032c8c.jpg,416,416,License_Plate,151,43,251,101
CarLongPlate126_jpg.rf.ac93bd71483e3d6b7cdd0a1cc07f0072.jpg,472,303,License_Plate,223,184,323,218
xemay1395_jpg.rf.609ed95c226db8605d37d784446ee9af.jpg,472,303,License_Plate,131,56,219,136
brightnessquandoi41_jpg.rf.81fa6f85904befce55d54b197efc45be.jpg,580,396,License_Plate,304,239,361,265
xemay87_jpg.rf.0f7ebc5dcadd9062161a8476ba4fb38c.jpg,472,303,License_Plate,172,119,261,191
2xpatsfinal_png_jpg.rf.01c9940b9d20928d62fdb62a7a32d85c.jpg,4032,3024,License_Plate,574,650,3371,2040
xemay898_jpg.rf.cabf3e589c67a31673ce5f4b89040b09.jpg,472,303,License_Plate,277,157,360,232
CarLongPlateGen2523_jpg.rf.05526110f0f723a850aaa77b3f207ce8.jpg,472,303,License_Plate,160,233,303,265
german-car-registration-license-plate-cologne-koln-germany-europe-C6ENJN_jpg.rf.3ac52c52d941dcab53bceff57c1a3d74.jpg,1300,955,License_Plate,221,460,1087,630
xemay856_jpg.rf.f9720276396b32a4652243e1e3706e3f.jpg,472,303,License_Plate,166,204,262,283
CarLongPlate150_jpg.rf.e43e91212ff15ebf1f8756232eb9002b.jpg,472,303,License_Plate,155,102,265,133
CarLongPlateGen2505_jpg.rf.f8ac32070e42baaabb782756c8ebdfe6.jpg,472,303,License_Plate,213,206,355,237
brightnessquandoi84_jpg.rf.70050177af5ae40ee00ce90d38be7c6a.jpg,800,652,License_Plate,518,465,582,512
xemay1427_jpg.rf.edda3c2e9635764af0ccc62cdc3a1f03.jpg,472,303,License_Plate,201,133,297,217
xemay1422_jpg.rf.b86ea4abc1210ee08e7bf5d23c27b80f.jpg,472,303,License_Plate,176,120,280,209
xemay1437_jpg.rf.87693d25e01242836af3033ef01329ea.jpg,472,303,License_Plate,200,85,285,156
gettyimages-963767120_wide-7200de8f331eed3cfae99b91fcc95003662a75f6-s1100-c50_jpg.rf.a5160f6a36fdd1372e7c4f3304e33e39.jpg,1100,618,License_Plate,352,260,783,441
xemay851_jpg.rf.d1d0ff88e2db4a708f176fc24750a3d2.jpg,472,303,License_Plate,229,125,293,183
cropquandoi53_jpg.rf.902afa969cdf995266b9b33617649b1b.jpg,690,429,License_Plate,195,192,309,235
xemay868_jpg.rf.47e5e8552b48ce9b470996d8da72e8e4.jpg,472,303,License_Plate,218,85,296,153
xemay13_jpg.rf.e5165c7fc425b4f01ef45ef819b4e766.jpg,472,303,License_Plate,150,110,246,180
CarLongPlateGen2513_jpg.rf.9d684d3319ba95405c3c8fd1ba0c329c.jpg,472,303,License_Plate,233,155,328,195
015d88643812decf_jpg.rf.34fa0ab32b99cc5fb3756e2686b8eb2a.jpg,1024,768,License_Plate,941,541,957,550
cropngoaigiao9_jpg.rf.e612e67bc21a0bc49f6dd32a8500cb5e.jpg,500,331,License_Plate,322,224,395,283
xemay1446_jpg.rf.0c2c9c4309444fc99597509723ae1cf9.jpg,472,303,License_Plate,224,83,317,163
CarLongPlateGen2484_jpg.rf.df8eaf274ed794ea1755f86228b41e37.jpg,472,303,License_Plate,197,173,328,209
xemay1406_jpg.rf.d30f86f18f06e1f74e149866a176d56e.jpg,472,303,License_Plate,218,97,299,173
xemay1435_jpg.rf.74d0958cb7eefc46f1756c0f56a7fbce.jpg,472,303,License_Plate,194,93,279,170
CarLongPlate15_jpg.rf.3eed6d3fb0e19b967bc02bc4ab647f69.jpg,472,303,License_Plate,312,226,384,245
cropquandoi109_jpg.rf.7467382d9598658e044f7578ec211e05.jpg,660,484,License_Plate,327,289,362,306
xemay869_jpg.rf.08148383b86e367ea895e86309d5a2e6.jpg,472,303,License_Plate,216,62,300,135
iasfamages_jpeg_jpg.rf.b5bf9733b101fa7ea0dbfc7811f95b05.jpg,261,193,License_Plate,47,73,221,166
brightnessquandoi7_jpg.rf.b4a3c721b38f0688c5cb3c7ff5db3fa0.jpg,460,307,License_Plate,21,187,62,209
cropquandoi8_jpg.rf.1c39bc8028d51b1c965af17aa876bc53.jpg,800,526,License_Plate,465,212,507,235
xemay892_jpg.rf.16ae053d4f0d7ad585c0929575f661af.jpg,472,303,License_Plate,164,138,255,217
image5_jpeg_jpg.rf.9f8251149df0f52bc238b8d14d7efe82.jpg,100,100,License_Plate,32,64,60,74
CarLongPlateGen2486_jpg.rf.2b6ae0c9108828fcf496aa75fe1d02f1.jpg,472,303,License_Plate,272,205,381,263
pic_278_jpg.rf.6b920d1ddc33a05fe698c32e41d5c7aa.jpg,640,800,License_Plate,214,504,394,572
cropquandoi38_jpg.rf.2c3478e2f570a79723a10678f87b0941.jpg,800,532,License_Plate,773,271,799,296
cropquandoi97_jpg.rf.0764dd28360dd5855d56ede9627bd93d.jpg,2000,1500,License_Plate,1304,742,1432,814
CarLongPlateGen2454_jpg.rf.32c900453e3d0c2eeefe42fe78e6cb99.jpg,472,303,License_Plate,179,207,322,243
images13_jpg.rf.6e7ba08c7d9c890df94cc1c557d220a0.jpg,100,100,License_Plate,84,54,98,61
xemay848_jpg.rf.8123d601ccdf674056f4eee6943548b6.jpg,472,303,License_Plate,180,58,265,131
brightnessquandoi60_jpg.rf.a6d369cc6ec667ac51f4253e0976a1df.jpg,427,280,License_Plate,185,242,235,262
CarLongPlateGen2512_jpg.rf.c9c2e859bf21f38f235896adf09b0e8c.jpg,472,303,License_Plate,171,241,277,296
cropquandoi110_jpg.rf.a1dcb7a7eed4a880f50942599f9cf334.jpg,960,640,License_Plate,932,492,959,523
xemay145_jpg.rf.570671b492ad3087d7e0cea2569e0b58.jpg,472,303,License_Plate,188,192,282,271
cropngoaigiao4_jpg.rf.4cc01be1392b5c55c74a634e9a569b4a.jpg,1280,720,License_Plate,598,115,822,237
CarLongPlateGen2453_jpg.rf.90c9b62d10fe2c40d2dcd17d7b275d19.jpg,472,303,License_Plate,204,60,303,97
CarLongPlateGen2429_jpg.rf.b9d516825e07c0560b7e77e92fcd03bf.jpg,472,303,License_Plate,279,170,379,232
xemay960_jpg.rf.978b1f14e76be9bac50a4f7c7c4dc494.jpg,472,303,License_Plate,164,150,252,220
01c7422e3d9b2744_jpg.rf.a7e8e8100217360fb49e04b7d52622a1.jpg,768,1024,License_Plate,636,963,676,975
01c7422e3d9b2744_jpg.rf.a7e8e8100217360fb49e04b7d52622a1.jpg,768,1024,License_Plate,740,904,766,916
01c7422e3d9b2744_jpg.rf.a7e8e8100217360fb49e04b7d52622a1.jpg,768,1024,License_Plate,402,998,455,1013
brightnessquandoi62_jpg.rf.10137a04c9a92572bf8a4a99e3dbc478.jpg,500,371,License_Plate,133,256,218,292
brightnessquandoi96_jpg.rf.a41f219882f10a6e5d9ff71e506b6b8b.jpg,800,533,License_Plate,650,448,702,473
brightnessquandoi96_jpg.rf.a41f219882f10a6e5d9ff71e506b6b8b.jpg,800,533,License_Plate,77,380,108,391
cropquandoi35_jpg.rf.eb0c4828a746df9a291f0a3f5139f279.jpg,500,281,License_Plate,292,237,318,278
brightnessquandoi33_jpg.rf.06c519c274356e77bb15ef4f2de24ce0.jpg,500,375,License_Plate,82,55,168,88
cropquandoi19_jpg.rf.3e99bf86c07b5dbbaeb889e7dd257f03.jpg,540,304,License_Plate,92,160,146,179
d59b7a0ff294e3be_jpg.rf.a3f15369402074db5aa03dc28050e710.jpg,416,416,License_Plate,178,274,230,294
CarLongPlateGen2464_jpg.rf.2701f0e206c50f91af046e8848491281.jpg,472,303,License_Plate,209,199,339,235
xemay884_jpg.rf.899f2edbf57e2a47fc880592acd90d55.jpg,472,303,License_Plate,158,118,229,183
CarLongPlateGen2457_jpg.rf.dc5ad5f1cda3d6db8bb41cdf2d86e211.jpg,472,303,License_Plate,237,137,366,186
CarLongPlateGen2609_jpg.rf.b067a36e2da360832bd54b8e77d4be61.jpg,472,303,License_Plate,188,50,326,106
xemay1461_jpg.rf.2c05a00002498d872434ceb7aafe40d3.jpg,472,303,License_Plate,169,159,258,228
CarLongPlateGen2474_jpg.rf.b4c2bfd71f91ee52f50167781d1b6216.jpg,472,303,License_Plate,228,175,343,211
brightnessquandoi67_jpg.rf.c5312f8cf24d563705e14292d076bcd9.jpg,240,160,License_Plate,108,128,132,149
CarLongPlateGen2534_jpg.rf.18b96721a6d5b21812ad24e634907742.jpg,472,303,License_Plate,235,122,335,155
53-800px-1989_Arkansas_license_plate_ZBX_822_jpg.rf.63174660606b46f2906936ce7dcd3a29.jpg,800,400,License_Plate,9,13,784,390
CarLongPlateGen2511_jpg.rf.dcfb57a94bc195a80ef93863ce2098c6.jpg,472,303,License_Plate,203,188,324,239
CarLongPlateGen242_jpg.rf.6b09329608a08ea358ba112c0c20ef93.jpg,472,303,License_Plate,198,132,260,148
xemay906_jpg.rf.301ef052cf93d2032be11772670fc0ec.jpg,472,303,License_Plate,172,97,266,174
CarLongPlateGen2587_jpg.rf.e0333fd5a99b828549eeda3af2408783.jpg,472,303,License_Plate,223,145,333,180
79-gro2009tlr_jpg.rf.668fdcb493e3437c0db84bd69167c84c.jpg,250,125,License_Plate,3,4,245,120
010c02e024d29b05_jpg.rf.e4a72123b8cbda3ed3c878e033131c63.jpg,1024,768,License_Plate,611,437,647,452
1649292507314_jpg.rf.8a127c116935f176b72c751b086583c0.jpg,1600,1200,License_Plate,417,560,1483,822
image27_jpeg_jpg.rf.3e676afb6abbf8b37c56fd7e4c027720.jpg,312,161,License_Plate,3,5,307,156
xemay1411_jpg.rf.85421d66281c536306a224b5e6658c45.jpg,472,303,License_Plate,257,111,357,202
cropquandoi49_jpg.rf.7cf6186fdcd38f08555f95454d2326a6.jpg,512,347,License_Plate,28,202,79,218
xemay928_jpg.rf.e3e6f5dbfda1e6e16d29cc7b4a604aac.jpg,472,303,License_Plate,226,115,305,183
xemay943_jpg.rf.79e03f137302deec168c0104c001012a.jpg,472,303,License_Plate,194,151,265,208
xemay944_jpg.rf.8a62f6e7dc519ce48f4168605086081e.jpg,472,303,License_Plate,113,87,199,168
xemay1519_jpg.rf.2b19aedbd2d50fde9478422300c3f87f.jpg,472,303,License_Plate,138,106,225,170
xemay955_jpg.rf.86f181dcd535669ea33cf4265395d5f7.jpg,472,303,License_Plate,177,63,275,146
cropquandoi65_jpg.rf.cf8132cb6f6fd361785af6ce6ddfa87c.jpg,660,401,License_Plate,266,310,308,331
cropquandoi65_jpg.rf.cf8132cb6f6fd361785af6ce6ddfa87c.jpg,660,401,License_Plate,464,302,497,316
cropquandoi65_jpg.rf.cf8132cb6f6fd361785af6ce6ddfa87c.jpg,660,401,License_Plate,602,353,625,374
CarLongPlateGen2565_jpg.rf.3f05112304349e3b93fa25df68f4f93d.jpg,472,303,License_Plate,206,26,333,69
26-gro2016_jpg.rf.b0b1edefeb1e77b83f79d818558d7a96.jpg,250,125,License_Plate,6,3,244,122
CarLongPlateGen2531_jpg.rf.646f830e1f6863abcf996d9ff64c61b4.jpg,472,303,License_Plate,239,197,354,229
cropngoaigiao7_jpg.rf.b1268152751fce8f9184434c02db65e2.jpg,1024,543,License_Plate,834,240,892,303
cropngoaigiao7_jpg.rf.b1268152751fce8f9184434c02db65e2.jpg,1024,543,License_Plate,1,75,62,124
xemay998_jpg.rf.d622c8627790bbee7509926ceefacc8e.jpg,472,303,License_Plate,158,1,247,72
CarLongPlateGen2468_jpg.rf.e2eccdc68f79b4e0ef32efbaef6d7274.jpg,472,303,License_Plate,188,215,318,256

pic_019_jpg.rf.36de75804afb247959df58e59d2f9058.jpg,800,614,License_Plate,373,290,472,359
59-1280px-ILLINOIS_1959_LICENSE_PLATE_282-662_-_Flickr_-_woody1778a_jpg.rf.d1b319ba4c4a40bf4d304a247f2dd00b.jpg,1280,651,License_Plate,26,13,1252,641
5-GRO-HB-Camion-Independientes-por-Guerrero_jpg.rf.095efc7d813869b6826bfbfc6d3ca4d1.jpg,700,334,License_Plate,29,15,687,316
xemay1550_jpg.rf.2e7f5dc69a2b2dc38d1ef458024abfc3.jpg,472,303,License_Plate,255,87,347,169
xemay1477_jpg.rf.64a830bcb84638ac9335a840f8b9831e.jpg,472,303,License_Plate,211,121,309,207
xemay935_jpg.rf.b595a43a44b74c79508f5357960437fe.jpg,472,303,License_Plate,175,73,244,131
xemay1564_jpg.rf.84b179b5d875d6f05e0ae67f6f06d7a3.jpg,472,303,License_Plate,147,115,238,191
product_11111499b_jpg.rf.e91b47d074a26f3637a3addeb12a3912.jpg,600,402,License_Plate,28,70,569,332
CarLongPlateGen2487_jpg.rf.df5e11cfc79671002283730be7ce2e97.jpg,472,303,License_Plate,293,147,415,201
xemay849_jpg.rf.8f4b0099d344ca9c32ed477c331b9ef6.jpg,472,303,License_Plate,201,84,282,158
xemay946_jpg.rf.7fd5aadce6061d389de352c24eee5ecc.jpg,472,303,License_Plate,180,91,265,167
xemay962_jpg.rf.294d12bda77f17fd0320dec9da00f220.jpg,472,303,License_Plate,203,125,302,214
030aeb1dac498d8f_jpg.rf.4d36b882e54e0353c4a7ac179fd898ba.jpg,1024,703,License_Plate,304,419,387,436
pic_004_jpg.rf.7118b24ff92da96367d523c643555559.jpg,734,550,License_Plate,2,226,322,403
xemay1426_jpg.rf.08ce36223afc38286928e49c7dc1c08e.jpg,472,303,License_Plate,235,116,306,185
xemay991_jpg.rf.7c54a9ff0254fa8a21b7ee1581b36ee6.jpg,472,303,License_Plate,158,165,254,238
image12_jpeg_jpg.rf.7da5c3bf07fad4f08c18dabc8e37ed83.jpg,317,159,License_Plate,94,70,232,134
xemay990_jpg.rf.d26fad2ebbf6144102bc81b126744470.jpg,472,303,License_Plate,187,200,280,272
xemay1535_jpg.rf.c908506b6fc16836484aac50e32f8a9d.jpg,472,303,License_Plate,215,57,309,132
xemay1449_jpg.rf.8fe1017f28294682c33ff6593a01fd28.jpg,472,303,License_Plate,163,65,248,134
CarLongPlateGen2463_jpg.rf.cbef1251e1fb539fdc9ec62aaca40c85.jpg,472,303,License_Plate,249,186,350,235
pic_018_jpg.rf.9bd7812972e6542620e89943224bd739.jpg,400,300,License_Plate,153,177,254,212
xemay144_jpg.rf.bcaf574a2620715d3ddf2ab95ada1965.jpg,472,303,License_Plate,182,101,262,170
xemay1479_jpg.rf.7a91b4bdcd5055774056aff7be43cba8.jpg,472,303,License_Plate,258,117,352,197
xemay1464_jpg.rf.cff6a9411d3bdec6fff5be2ddb4cf19a.jpg,472,303,License_Plate,138,121,228,195
xemay917_jpg.rf.d0e1a00ee0373e688059d58dfc9ee95e.jpg,472,303,License_Plate,140,143,242,225
xemay989_jpg.rf.a319d818f8c7607231cb1d69e0b6c779.jpg,472,303,License_Plate,183,133,287,218
CarLongPlateGen2526_jpg.rf.54c59f885b6c2579fdc09edeef08b90f.jpg,472,303,License_Plate,206,49,305,83
xemay1468_jpg.rf.d66045bee72efd3d68245b1026305860.jpg,472,303,License_Plate,201,128,294,208
xemay862_jpg.rf.5683ef0dd2ef5fb425fb59a7717c448d.jpg,472,303,License_Plate,176,66,262,142
CarLongPlateGen2573_jpg.rf.e7b74d941b602776d46e6f1f6b0b348a.jpg,472,303,License_Plate,180,47,297,94
xemay1551_jpg.rf.278b343e08cb3c763330fdd33712ae9c.jpg,472,303,License_Plate,226,85,320,167
CarLongPlateGen2567_jpg.rf.31e31ec82c8c0a43274d27f5657544e5.jpg,472,303,License_Plate,145,247,315,302
xemay1428_jpg.rf.dccd6cd417bad45c09f84aa89dc484d6.jpg,472,303,License_Plate,179,64,258,141
xemay1520_jpg.rf.7169737566b3bee6dd3511f1bf3cc370.jpg,472,303,License_Plate,253,73,348,156
xemay949_jpg.rf.e008958c4ba2d97b8c40c5de82a95978.jpg,472,303,License_Plate,170,138,246,211
CarLongPlateGen2605_jpg.rf.bb6df7c64ae29b766d2ebaf110044371.jpg,472,303,License_Plate,144,45,272,86
xemay987_jpg.rf.64ff8f412b3d38cc6e7f973ac1e3a491.jpg,472,303,License_Plate,259,118,362,210
CarLongPlateGen2538_jpg.rf.ccc857a7137a66d95f3d5599e083aff3.jpg,472,303,License_Plate,132,223,243,253
images30_jpg.rf.5e42872bc29954833424a43a97cbbdc8.jpg,275,183,License_Plate,66,68,190,122
CarLongPlateGen2592_jpg.rf.7fde2f4aefbdbc96045a5d2d20c1fd1d.jpg,472,303,License_Plate,67,126,217,160
CarLongPlateGen249_jpg.rf.f264a95f7dd093ae83913213c75a0b70.jpg,472,303,License_Plate,310,197,346,207
xemay97_jpg.rf.e9ea1eb159ae3e5ecc92258415f6bb61.jpg,472,303,License_Plate,231,63,308,133
d53a3bc813477685_jpg.rf.2f6294393e14671f4e9eaf834bbc66e4.jpg,416,416,License_Plate,170,242,208,260
xemay1539_jpg.rf.7d263a06398174aa36dee2f09441e5be.jpg,472,303,License_Plate,148,130,227,192
xemay1489_jpg.rf.e439438175a495f11f289dc2f2b8c041.jpg,472,303,License_Plate,206,117,298,193
xemayBigPlate26_jpg.rf.e1d81fa75d429bdc3b6ce58d5d9ab329.jpg,600,450,License_Plate,168,247,304,352
xemayBigPlate26_jpg.rf.e1d81fa75d429bdc3b6ce58d5d9ab329.jpg,600,450,License_Plate,560,11,600,47
xemay993_jpg.rf.18eb0852100875c0e9d34f0d69166ede.jpg,472,303,License_Plate,225,197,324,283
xemay968_jpg.rf.0e80aa917e4374c5d8868a1ab050d166.jpg,472,303,License_Plate,238,59,328,140
CarLongPlateGen2590_jpg.rf.ebb104e3755fca7cc2d4bd669a7b22bf.jpg,472,303,License_Plate,169,2,295,49
images2_jpg.rf.d4eaa7155e787d4c44e96e452f309b50.jpg,100,100,License_Plate,31,66,50,72
CarLongPlateGen2615_jpg.rf.ff0794272e01b7b6338e7e5ba63b80ee.jpg,472,303,License_Plate,175,149,309,210
cropquandoi23_jpg.rf.ea26a957ce816485853d1b8fca5b1906.jpg,259,194,License_Plate,32,83,85,98
xemay1608_jpg.rf.f08815169bec8668dbcbf615ef5cf6c2.jpg,472,303,License_Plate,160,67,246,145
CarLongPlateGen2550_jpg.rf.35edddb6f6f2c5ff98327a087d50a981.jpg,472,303,License_Plate,151,83,275,114
pic_442_jpg.rf.fba38e0e1689baf79615ac047a1f0c37.jpg,320,180,License_Plate,218,78,243,91
xemay152_jpg.rf.d501e0fd9489e39c32a1af7d5397329a.jpg,472,303,License_Plate,174,127,253,192
xemay1546_jpg.rf.122b72bdbc69c9023a8ea1d5836215ff.jpg,472,303,License_Plate,161,65,249,141
ngoaigiao4_jpg.rf.159068cb3763a3d365baf22fbeb9701c.jpg,1280,720,License_Plate,621,246,825,340
cropquandoi6_jpg.rf.30f18c4b8f5d041dd1c381e45a937573.jpg,999,648,License_Plate,464,291,512,317
CarLongPlateGen2546_jpg.rf.8ddb4fa8fd1e00024c6c32e752fa6b16.jpg,472,303,License_Plate,184,118,316,157
xemayBigPlate224_jpg.rf.8a88672df77abbcd18005184f50da423.jpg,600,480,License_Plate,174,185,414,364
